"date","open","high","low","close","volume"
"2026-06-10T18:47:00Z","728.16","728.23","727.97","728.06","56033"
"2026-06-10T18:48:00Z","728.05","728.5","728.02","728.35","109028"
"2026-06-10T18:49:00Z","728.33","728.39","727.86","727.91","88819"
"2026-06-10T18:50:00Z","727.9","727.9","727.01","727.13","306168"
"2026-06-10T18:51:00Z","727.13","727.72","727.13","727.51","152551"
"2026-06-10T18:52:00Z","727.5","727.8","727.34","727.66","83175"
"2026-06-10T18:53:00Z","727.65","728.11","727.62","727.85","175024"
"2026-06-10T18:54:00Z","727.85","728.01","727.63","727.72","53805"
"2026-06-10T18:55:00Z","727.71","727.71","727.11","727.27","59837"
"2026-06-10T18:56:00Z","727.28","727.36","727.0","727.2","129263"
"2026-06-10T18:57:00Z","727.21","727.65","727.19","727.44","109962"
"2026-06-10T18:58:00Z","727.42","727.85","727.39","727.69","59210"
"2026-06-10T18:59:00Z","727.64","727.74","727.38","727.45","39642"
"2026-06-10T19:00:00Z","727.43","727.45","726.88","726.99","89763"
"2026-06-10T19:01:00Z","726.98","727.26","726.86","727.15","41585"
"2026-06-10T19:02:00Z","727.1","727.5","726.91","727.5","44145"
"2026-06-10T19:03:00Z","727.5","728.09","727.35","727.98","138217"
"2026-06-10T19:04:00Z","727.97","728.05","727.29","727.36","79440"
"2026-06-10T19:05:00Z","727.36","727.41","727.0","727.21","96888"
"2026-06-10T19:06:00Z","727.2","727.8","727.19","727.68","82824"
"2026-06-10T19:07:00Z","727.69","728.13","727.63","727.97","53406"
"2026-06-10T19:08:00Z","727.99","728.12","727.66","727.94","55426"
"2026-06-10T19:09:00Z","727.9","728.1","727.74","727.77","75753"
"2026-06-10T19:10:00Z","727.77","727.83","727.37","727.37","66124"
"2026-06-10T19:11:00Z","727.37","727.57","727.12","727.14","64328"
"2026-06-10T19:12:00Z","727.15","727.32","726.97","727.17","75698"
"2026-06-10T19:13:00Z","727.17","727.23","726.97","727.09","75036"
"2026-06-10T19:14:00Z","727.09","727.1","726.8","727.06","71664"
"2026-06-10T19:15:00Z","727.09","727.15","726.56","726.81","150011"
"2026-06-10T19:16:00Z","726.8","727.24","726.75","726.86","104765"
"2026-06-10T19:17:00Z","726.87","726.93","726.54","726.64","77883"
"2026-06-10T19:18:00Z","726.67","726.71","726.32","726.46","148493"
"2026-06-10T19:19:00Z","726.48","726.7","726.41","726.51","129499"
"2026-06-10T19:20:00Z","726.5","726.52","726.12","726.23","142314"
"2026-06-10T19:21:00Z","726.22","726.38","725.89","725.92","190990"
"2026-06-10T19:22:00Z","725.92","726.25","725.87","725.89","135500"
"2026-06-10T19:23:00Z","725.9","726.03","725.79","725.92","171281"
"2026-06-10T19:24:00Z","725.91","726.2","725.86","726.14","200584"
"2026-06-10T19:25:00Z","726.14","726.26","725.76","725.79","199563"
"2026-06-10T19:26:00Z","725.77","725.91","725.6","725.68","127057"
"2026-06-10T19:27:00Z","725.68","725.84","725.48","725.75","252850"
"2026-06-10T19:28:00Z","725.75","726.14","725.63","725.79","282340"
"2026-06-10T19:29:00Z","725.78","726.16","725.72","725.99","292358"
"2026-06-10T19:30:00Z","725.99","726.16","725.66","726.12","284560"
"2026-06-10T19:31:00Z","726.1","726.9","725.98","726.61","220384"
"2026-06-10T19:32:00Z","726.62","726.8","726.35","726.61","271652"
"2026-06-10T19:33:00Z","726.61","726.76","726.39","726.63","143138"
"2026-06-10T19:34:00Z","726.62","727.18","726.61","726.93","183988"
"2026-06-10T19:35:00Z","726.93","727.34","726.71","726.92","172589"
"2026-06-10T19:36:00Z","726.9","727.11","726.64","726.84","118879"
"2026-06-10T19:37:00Z","726.83","727.39","726.77","727.38","97458"
"2026-06-10T19:38:00Z","727.39","727.51","727.16","727.33","74529"
"2026-06-10T19:39:00Z","727.32","727.64","727.29","727.46","75670"
"2026-06-10T19:40:00Z","727.46","727.7","727.04","727.31","128813"
"2026-06-10T19:41:00Z","727.33","727.57","727.04","727.21","105868"
"2026-06-10T19:42:00Z","727.2","727.2","726.79","726.89","114944"
"2026-06-10T19:43:00Z","726.9","727.44","726.62","727.4","166412"
"2026-06-10T19:44:00Z","727.4","727.42","727.17","727.26","129728"
"2026-06-10T19:45:00Z","727.22","727.39","726.9","727.01","170596"
"2026-06-10T19:46:00Z","726.98","727.05","726.69","727.05","152553"
"2026-06-10T19:47:00Z","727.02","727.11","726.7","726.71","148999"
"2026-06-10T19:48:00Z","726.7","726.76","726.24","726.25","223084"
"2026-06-10T19:49:00Z","726.26","726.85","726.22","726.83","207458"
"2026-06-10T19:50:00Z","726.81","727.89","725.5","727.87","798064"
"2026-06-10T19:51:00Z","727.89","727.89","727.06","727.43","373346"
"2026-06-10T19:52:00Z","727.46","727.54","727.01","727.06","187201"
"2026-06-10T19:53:00Z","727.06","727.25","726.56","726.75","185520"
"2026-06-10T19:54:00Z","726.74","726.89","726.38","726.84","261914"
"2026-06-10T19:55:00Z","726.83","727.26","726.4","726.57","288752"
"2026-06-10T19:56:00Z","726.58","726.85","726.48","726.69","281503"
"2026-06-10T19:57:00Z","726.7","726.82","726.42","726.43","290570"
"2026-06-10T19:58:00Z","726.44","726.87","726.41","726.82","552732"
"2026-06-10T19:59:00Z","726.81","726.81","725.33","725.42","1186218"
"2026-06-11T13:30:00Z","728.82","729.09","728.16","728.47","793897"
"2026-06-11T13:31:00Z","728.48","728.56","727.73","728.01","422350"
"2026-06-11T13:32:00Z","728.01","728.31","727.37","727.61","289564"
"2026-06-11T13:33:00Z","727.62","728.04","727.48","727.68","145343"
"2026-06-11T13:34:00Z","727.7","727.72","727.08","727.28","182577"
"2026-06-11T13:35:00Z","727.29","727.34","726.89","727.16","202220"
"2026-06-11T13:36:00Z","727.17","728.3","727.08","728.03","168182"
"2026-06-11T13:37:00Z","728.04","728.17","727.7","728.0","136507"
"2026-06-11T13:38:00Z","727.98","728.03","726.85","726.93","114189"
"2026-06-11T13:39:00Z","726.9","727.31","726.79","727.23","80021"
"2026-06-11T13:40:00Z","727.26","727.26","726.44","726.71","91563"
"2026-06-11T13:41:00Z","726.67","727.05","726.51","726.74","66373"
"2026-06-11T13:42:00Z","726.76","727.09","726.35","726.7","94259"
"2026-06-11T13:43:00Z","726.75","727.52","726.58","727.43","86417"
"2026-06-11T13:44:00Z","727.43","727.68","727.04","727.17","131892"
"2026-06-11T13:45:00Z","727.17","728.84","726.77","728.82","361045"
"2026-06-11T13:46:00Z","728.79","729.79","728.41","729.5","334747"
"2026-06-11T13:47:00Z","729.54","729.61","729.13","729.57","172305"
"2026-06-11T13:48:00Z","729.54","729.56","729.09","729.14","142955"
"2026-06-11T13:49:00Z","729.17","729.4","728.57","728.6","166486"
"2026-06-11T13:50:00Z","728.62","730.18","728.62","730.14","219248"
"2026-06-11T13:51:00Z","730.14","730.65","729.91","730.41","153479"
"2026-06-11T13:52:00Z","730.37","730.8","730.21","730.79","184716"
"2026-06-11T13:53:00Z","730.8","731.35","730.45","731.31","244691"
"2026-06-11T13:54:00Z","731.3","731.55","730.96","731.04","244090"
"2026-06-11T13:55:00Z","731.01","731.56","730.87","731.51","148516"
"2026-06-11T13:56:00Z","731.49","731.51","730.75","730.78","137291"
"2026-06-11T13:57:00Z","730.77","730.8","729.83","729.94","162566"
"2026-06-11T13:58:00Z","729.94","730.41","729.94","730.29","133509"
"2026-06-11T13:59:00Z","730.29","730.34","729.42","729.73","89607"
"2026-06-11T14:00:00Z","729.75","730.45","729.53","730.41","180700"
"2026-06-11T14:01:00Z","730.39","731.55","730.29","731.5","100822"
"2026-06-11T14:02:00Z","731.52","731.58","731.0","731.04","113343"
"2026-06-11T14:03:00Z","731.01","731.16","730.61","730.8","79016"
"2026-06-11T14:04:00Z","730.81","731.21","730.58","731.07","54886"
"2026-06-11T14:05:00Z","731.05","731.05","729.97","730.12","118756"
"2026-06-11T14:06:00Z","730.12","730.68","730.12","730.61","101942"
"2026-06-11T14:07:00Z","730.63","730.96","730.28","730.96","135531"
"2026-06-11T14:08:00Z","730.95","730.95","730.54","730.72","52164"
"2026-06-11T14:09:00Z","730.73","730.73","729.74","730.07","89276"
"2026-06-11T14:10:00Z","730.05","730.2","728.74","728.75","121713"
"2026-06-11T14:11:00Z","728.73","728.95","728.07","728.92","220697"
"2026-06-11T14:12:00Z","728.91","729.25","728.22","728.28","112728"
